"SCHEMA_TYPE","NAME","DESCRIPTION","FORMAT","CREATED","LAST_MODIFIED","DOC_SIZE","URL","URL_TYPE","PARENT_ID","DKAN_PARENT_DATASET_NODE_ID","DKAN_PARENT_DATASET_TITLE","DKAN_RESOURCE_NODE_ID","DKAN_URI"
"information","Grid data","File is 10.45 MB",".ZIP","2013-10-21 01:10:31","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1-14/of2010-1-14_Grids.zip","",43141,"","","",""
"information","Map","File is 3.75 MB",".PDF","2013-10-21 01:10:29","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1.pdf","",43141,"","","",""
"information","Profile data","These data are for OF2010-1 through 14 and available upon request. 823.5MB","","2013-10-21 01:10:31","2014-02-05 09:02:55","","","",43141,"","","",""
"information","Report","File is 1.5 MB",".PDF","2013-10-21 01:10:36","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1-14/Technical_Report/Eagle_Plains_Final_Survey_Report.pdf","",43141,"","","",""
"information","Grid data","File is 10.45 MB",".ZIP","2014-02-05 02:02:22","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1-14/of2010-1-14_Grids.zip","",43142,"","","",""
"information","Map","File is 5.14 MB",".PDF","2014-02-05 02:02:19","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-3.pdf","",43142,"","","",""
"information","Profile data","These data are for OF2010-1 through 14 and available upon request. 823.5MB","","2014-02-05 02:02:22","2014-02-05 02:02:22","","","",43142,"","","",""
"information","Report","File is 1.5 MB",".PDF","2014-02-05 02:02:28","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1-14/Technical_Report/Eagle_Plains_Final_Survey_Report.pdf","",43142,"","","",""
"information","Grid data","File is 10.45 MB",".ZIP","2014-02-05 02:02:26","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1-14/of2010-1-14_Grids.zip","",43143,"","","",""
"information","Map","File is 6.05 MB",".PDF","2014-02-05 02:02:22","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-5.pdf","",43143,"","","",""
"information","Profile data","These data are for OF2010-1 through 14 and available upon request. 823.5MB","","2014-02-05 02:02:26","2014-02-05 02:02:26","","","",43143,"","","",""
"information","Report","File is 1.5 MB",".PDF","2014-02-05 02:02:34","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1-14/Technical_Report/Eagle_Plains_Final_Survey_Report.pdf","",43143,"","","",""
"information","Grid data","File is 10.45 MB",".ZIP","2014-02-05 02:02:49","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1-14/of2010-1-14_Grids.zip","",43144,"","","",""
"information","Map","File is 5.8 MB",".PDF","2014-02-05 02:02:46","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-7.pdf","",43144,"","","",""
"information","Profile data","These data are for OF2010-1 through 14 and available upon request. 823.5MB","","2014-02-05 02:02:49","2014-02-05 02:02:49","","","",43144,"","","",""
"information","Report","File is 1.5 MB",".PDF","2014-02-05 02:02:53","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1-14/Technical_Report/Eagle_Plains_Final_Survey_Report.pdf","",43144,"","","",""
"information","Grid data","File is 10.45 MB",".ZIP","2014-02-05 03:02:36","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1-14/of2010-1-14_Grids.zip","",43145,"","","",""
"information","Map","File is 3.58 MB",".PDF","2014-02-05 03:02:33","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-9.pdf","",43145,"","","",""
"information","Profile data","These data are for OF2010-1 through 14 and available upon request. 823.5MB","","2014-02-05 03:02:36","2014-02-05 03:02:36","","","",43145,"","","",""
"information","Report","File is 1.5 MB",".PDF","2014-02-05 03:02:42","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1-14/Technical_Report/Eagle_Plains_Final_Survey_Report.pdf","",43145,"","","",""
"information","Grid data","File is 10.45 MB",".ZIP","2014-02-05 09:02:50","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1-14/of2010-1-14_Grids.zip","",43146,"","","",""
"information","Map","File is 3.93 MB",".PDF","2014-02-05 09:02:44","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-11.pdf","",43146,"","","",""
"information","Profile data","These data are for OF2010-1 through 14 and available upon request. 823.5MB","","2014-02-05 09:02:50","2014-02-05 09:02:50","","","",43146,"","","",""
"information","Report","File is 1.5 MB",".PDF","2014-02-05 09:02:00","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1-14/Technical_Report/Eagle_Plains_Final_Survey_Report.pdf","",43146,"","","",""
"information","Grid data","File is 10.45 MB",".ZIP","2014-02-05 02:02:26","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1-14/of2010-1-14_Grids.zip","",43147,"","","",""
"information","Map","File is 5.75 MB",".PDF","2014-02-05 02:02:21","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-13.pdf","",43147,"","","",""
"information","Profile data","These data are for OF2010-1 through 14 and available upon request. 823.5MB 
","","2014-02-05 02:02:21","2014-02-05 02:02:21","","","",43147,"","","",""
"information","Report","File is 1.5 MB",".PDF","2014-02-05 02:02:39","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-1-14/Technical_Report/Eagle_Plains_Final_Survey_Report.pdf","",43147,"","","",""
"information","Map","File is 6.85 MB",".PDF","2014-02-05 02:02:57","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-19/of2010-19_stack_interp.pdf","",43148,"","","",""
"information","Maps","File is 14.32 MB",".PDF","2014-02-05 02:02:00","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-19/of2010-19_plan_maps.pdf","",43148,"","","",""
"information","Profile data","","","2014-02-05 02:02:07","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-19/of2010-19_section_maps.pdf","",43148,"","","",""
"information","Report","File is 24.57 MB",".PDF","2014-02-05 02:02:44","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-19/of2010-19_report.pdf","",43148,"","","",""
"information","Summary","File is 1.16 MB",".PDF","2011-10-26 04:10:47","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg08/YEG/08-relf2.pdf","",43149,"","","",""
"information","Report ","File is 1.05 MB",".PDF","2011-06-28 12:06:56","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg08/YEG/09-bunbury.pdf","",43151,"","","",""
"information","Report ","File is 3.38 MB",".PDF","2011-06-28 11:06:04","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg08/YEG/10-calmels.pdf","",43152,"","","",""
"information","Paper","File is 4.75 MB",".PDF","2011-06-28 09:06:25","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg08/YEG/11-church.pdf","",43153,"","","",""
"information","Report ","File is 3.58 MB",".PDF","2011-06-28 09:06:13","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg08/YEG/12-dampier.pdf","",43154,"","","",""
"information","Report ","File is 1.43 MB",".PDF","2011-06-28 09:06:05","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg08/YEG/13-furlanetto.pdf","",43155,"","","",""
"information","Report ","File is 5.96 MB",".PDF","2011-06-28 09:06:37","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg08/YEG/14-hood.pdf","",43156,"","","",""
"information","Report ","File is 3.78 MB",".PDF","2011-06-28 09:06:00","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg08/YEG/15-lebarge.pdf","",43157,"","","",""
"information","digital data","","","2014-02-07 09:02:23","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/miscellaneous/Reports/MR-1/Yukon_NGR_Report/Digital_Data.zip","",43158,"","","",""
"information","report","File is 2.91 MB",".PDF","2014-02-07 09:02:21","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/miscellaneous/Reports/MR-1/Yukon_NGR_Report/Report.pdf","",43158,"","","",""
"information","report appendices","","","2014-02-07 09:02:23","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/miscellaneous/Reports/MR-1/Yukon_NGR_Report/Summary_Report/Appendices.pdf","",43158,"","","",""
"information","Report ","File is 3.83 MB",".PDF","2011-06-28 09:06:27","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg08/YEG/16-lipovsky.pdf","",43159,"","","",""
"information","Report ","File is 1.47 MB",".PDF","2011-06-28 09:06:56","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg08/YEG/17-lowey.pdf","",43160,"","","",""
"information","Report ","File is .55 MB",".PDF","2011-06-28 09:06:05","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg08/YEG/18-mortensen.pdf","",43161,"","","",""
"information","Report ","File is 2.26 MB",".PDF","2011-06-28 09:06:07","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg08/YEG/19-murphy.pdf","",43162,"","","",""
"information","Report ","File is 11.37 MB",".PDF","2011-06-28 10:06:52","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2000/of2000_10.pdf","",43163,"","","",""
"information","Report ","File is 6.6 MB",".PDF","2011-06-28 10:06:09","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg08/YEG/21-westberg.pdf","",43164,"","","",""
"information","report","File is 18.29 MB",".PDF","2014-02-05 09:02:42","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/OF2010-20.pdf","",43165,"","","",""
"information","Kluane Grid Data","File is 6.87 MB",".ZIP","2014-02-05 03:02:08","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_grids.zip","",43166,"","","",""
"information","Kluane Technical Report","File is 1.54 MB",".PDF","2014-02-05 03:02:12","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_Technical_Report.pdf","",43166,"","","",""
"information","map","File is 10.21 MB",".PDF","2014-02-05 03:02:03","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-23.pdf","",43166,"","","",""
"information","Report","File is 22.71 MB",".ZIP","2017-05-10 09:05:56","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/miscellaneous/Reports/MR_2.zip","",43167,"","","",""
"information","Grid Data Kluane Survey","File is 6.87 MB",".ZIP","2014-02-05 03:02:43","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_grids.zip","",43168,"","","",""
"information","Kluane Technical Report","File is 1.54 MB",".PDF","2014-02-05 03:02:47","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_Technical_Report.pdf","",43168,"","","",""
"information","Map","File is 13.3 MB",".PDF","2014-02-05 03:02:36","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21.pdf","",43168,"","","",""
"information","Kluane grid file","File is 6.87 MB",".ZIP","2014-02-05 03:02:10","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_grids.zip","",43169,"","","",""
"information","Kluane technical report","File is 1.54 MB",".PDF","2014-02-05 03:02:13","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_Technical_Report.pdf","",43169,"","","",""
"information","map","File is 14.8 MB",".PDF","2014-02-05 03:02:02","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-25.pdf","",43169,"","","",""
"information","Kluane grid files","File is 6.87 MB",".ZIP","2014-02-05 03:02:11","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_grids.zip","",43170,"","","",""
"information","Kluane technical report","File is 1.54 MB",".PDF","2014-02-05 03:02:16","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_Technical_Report.pdf","",43170,"","","",""
"information","map","File is 4.39 MB",".PDF","2014-02-05 03:02:08","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-27.pdf","",43170,"","","",""
"information","Kluane grid files","File is 6.87 MB",".ZIP","2014-02-05 03:02:05","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_grids.zip","",43171,"","","",""
"information","Kluane technical report","File is 1.54 MB",".PDF","2014-02-05 03:02:07","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_Technical_Report.pdf","",43171,"","","",""
"information","map","File is 13.61 MB",".PDF","2014-02-05 03:02:58","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-22.pdf","",43171,"","","",""
"information","Kluane grid files","File is 6.87 MB",".ZIP","2014-02-05 03:02:16","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_grids.zip","",43172,"","","",""
"information","Kluane technical report","File is 1.54 MB",".PDF","2014-02-05 03:02:19","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_Technical_Report.pdf","",43172,"","","",""
"information","map","File is 10.73 MB",".PDF","2014-02-05 03:02:10","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-24.pdf","",43172,"","","",""
"information","Kluane grid files","File is 6.87 MB",".ZIP","2014-02-05 03:02:14","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_grids.zip","",43173,"","","",""
"information","Kluane technical report","File is 1.54 MB",".PDF","2014-02-05 03:02:17","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_Technical_Report.pdf","",43173,"","","",""
"information","map","File is 15.74 MB",".PDF","2014-02-05 03:02:06","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-26.pdf","",43173,"","","",""
"information","Kluane grid files","File is 6.87 MB",".ZIP","2014-02-05 03:02:57","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_grids.zip","",43174,"","","",""
"information","Kluane technical report","File is 1.54 MB",".PDF","2014-02-05 03:02:01","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-21-28/Kluane_Technical_Report.pdf","",43174,"","","",""
"information","map","File is 5.09 MB",".PDF","2014-02-05 03:02:54","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-28.pdf","",43174,"","","",""
"information","Report ","File is 3.42 MB",".PDF","2011-06-28 10:06:35","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/mineral_deposits/mineral_deposit_2009.pdf","",43175,"","","",""
"information","Grid Data","File is 3.14 MB",".ZIP","2014-02-07 09:02:53","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-29-34/Nahanni_grids.zip","",43176,"","","",""
"information","Map","File is 17.18 MB",".PDF","2014-02-07 09:02:02","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-29.pdf","",43176,"","","",""
"information","Profile Data","These data are for OF2010-29 through 34 and available upon request. 162.1MB","","2014-02-07 09:02:02","2014-02-07 09:02:02","","","",43176,"","","",""
"information","Technical Report","File is 1.15 MB",".PDF","2014-02-07 09:02:00","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-29-34/Little_Nahanni_Final_Survey_Report.pdf","",43176,"","","",""
"information","Grid Data","File is 3.14 MB",".ZIP","2014-02-07 09:02:16","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-29-34/Nahanni_grids.zip","",43177,"","","",""
"information","Map","File is 12.12 MB",".PDF","2014-02-07 09:02:19","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-30.pdf","",43177,"","","",""
"information","Profile Data","These data are for OF2010-29 through 34 and available upon request. 162.1MB","","2014-02-07 09:02:30","2014-02-07 09:02:30","","","",43177,"","","",""
"information","Technical Report","File is 1.15 MB",".PDF","2014-02-07 09:02:29","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-29-34/Little_Nahanni_Final_Survey_Report.pdf","",43177,"","","",""
"information","Grid Data","File is 3.14 MB",".ZIP","2014-02-07 09:02:53","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-29-34/Nahanni_grids.zip","",43178,"","","",""
"information","Map","File is 10.23 MB",".PDF","2014-02-07 09:02:54","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-31.pdf","",43178,"","","",""
"information","Profile Data","These data are for OF2010-29 through 34 and available upon request. 162.1MB","","2014-02-07 09:02:01","2014-02-07 09:02:01","","","",43178,"","","",""
"information","Technical Report","File is 1.15 MB",".PDF","2014-02-07 09:02:00","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-29-34/Little_Nahanni_Final_Survey_Report.pdf","",43178,"","","",""
"information","Grids","File is 3.14 MB",".ZIP","2014-02-07 09:02:59","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-29-34/Nahanni_grids.zip","",43179,"","","",""
"information","Map","File is 4.78 MB",".PDF","2014-02-07 09:02:02","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-32.pdf","",43179,"","","",""
"information","Profile Data","These data are for OF2010-29 through 34 and available upon request. 162.1MB","","2014-02-07 09:02:04","2014-02-07 09:02:04","","","",43179,"","","",""
"information","Technical Report","File is 1.15 MB",".PDF","2014-02-07 09:02:04","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-29-34/Little_Nahanni_Final_Survey_Report.pdf","",43179,"","","",""
"information","Grid Data","File is 3.14 MB",".ZIP","2014-02-07 09:02:32","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-29-34/Nahanni_grids.zip","",43180,"","","",""
"information","Map","File is 3.64 MB",".PDF","2014-02-07 09:02:34","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-33.pdf","",43180,"","","",""
"information","Profile Data","These data are for OF2010-29 through 34 and available upon request. 162.1MB","","2014-02-07 09:02:36","2014-02-07 09:02:36","","","",43180,"","","",""
"information","Technical Report","File is 1.15 MB",".PDF","2014-02-07 09:02:36","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-29-34/Little_Nahanni_Final_Survey_Report.pdf","",43180,"","","",""
"information","Grid Data","File is 3.14 MB",".ZIP","2014-02-07 09:02:56","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-29-34/Nahanni_grids.zip","",43181,"","","",""
"information","Map","File is 4.11 MB",".PDF","2014-02-07 09:02:59","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-34.pdf","",43181,"","","",""
"information","Profile Data","These data are for OF2010-29 through 34 and available upon request. 162.1MB","","2014-02-07 09:02:02","2014-02-07 09:02:02","","","",43181,"","","",""
"information","Technical Report","File is 1.15 MB",".PDF","2014-02-07 09:02:01","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2010/of2010-29-34/Little_Nahanni_Final_Survey_Report.pdf","",43181,"","","",""
"information","CD","All the maps in AutoCAD2000 and PDF; and text in Word and PDF.","","2011-07-27 09:07:47","2014-02-07 02:02:28","","","",43183,"","","",""
"information","Map 105A","File is 6.59 MB",".PDF","2014-02-07 02:02:44","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/105a_total.pdf","",43183,"","","",""
"information","Map 105B","File is 7 MB",".PDF","2014-02-07 02:02:59","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/105b_total.pdf","",43183,"","","",""
"information","Map 105C","File is 8.11 MB",".PDF","2014-02-07 02:02:06","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/105c_total.pdf","",43183,"","","",""
"information","Map 105D","File is 9.22 MB",".PDF","2014-02-07 02:02:15","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/105d_total.pdf","",43183,"","","",""
"information","Map 105E","File is 8.01 MB",".PDF","2014-02-07 02:02:53","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/105e_total.pdf","",43183,"","","",""
"information","Map 105F","File is 8.73 MB",".PDF","2014-02-07 02:02:01","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/105f_total.pdf","",43183,"","","",""
"information","Map 105G","File is 7.58 MB",".PDF","2014-02-07 02:02:09","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/105g_total.pdf","",43183,"","","",""
"information","Map 105H","File is 8.7 MB",".PDF","2014-02-07 02:02:14","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/105h_total.pdf","",43183,"","","",""
"information","Map 105I","File is 8.39 MB",".PDF","2014-02-07 02:02:20","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/105i_total.pdf","",43183,"","","",""
"information","Map 105J","File is 6 MB",".PDF","2014-02-07 02:02:25","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/105j_total.pdf","",43183,"","","",""
"information","Map 105K","File is 7.99 MB",".PDF","2014-02-07 02:02:30","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/105k_total.pdf","",43183,"","","",""
"information","Map 105L","File is 7.2 MB",".PDF","2014-02-07 02:02:33","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/105l_total.pdf","",43183,"","","",""
"information","Map 105M","File is 7.27 MB",".PDF","2014-02-07 02:02:39","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/105m_total.pdf","",43183,"","","",""
"information","Map 106B","File is 6.77 MB",".PDF","2014-02-07 02:02:48","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/106d_total.pdf","",43183,"","","",""
"information","Map 106C","File is 7.83 MB",".PDF","2014-02-07 02:02:53","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/106c_total.pdf","",43183,"","","",""
"information","Map 106D","File is 6.77 MB",".PDF","2014-02-07 02:02:59","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/106d_total.pdf","",43183,"","","",""
"information","Map 106E","File is 7.48 MB",".PDF","2014-02-07 02:02:38","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/106e_total.pdf","",43183,"","","",""
"information","Map 106F","File is 6.28 MB",".PDF","2014-02-07 02:02:09","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/106f_total.pdf","",43183,"","","",""
"information","Map 115A","File is 8.4 MB",".PDF","2014-02-07 02:02:13","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/115a_total.pdf","",43183,"","","",""
"information","Map 115F-G","File is 10.54 MB",".PDF","2014-02-07 02:02:19","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/115fg_total.pdf","",43183,"","","",""
"information","Map 115H","File is 7.34 MB",".PDF","2014-02-07 02:02:26","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/115h_total.pdf","",43183,"","","",""
"information","Map 115I","File is 8.34 MB",".PDF","2014-02-07 02:02:38","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/115i_total.pdf","",43183,"","","",""
"information","Map 115J-K","File is 7.77 MB",".PDF","2014-02-07 02:02:46","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/115jk_total.pdf","",43183,"","","",""
"information","Map 115N-O","File is 7.44 MB",".PDF","2014-02-07 02:02:04","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/115no_total.pdf","",43183,"","","",""
"information","Map 115P","File is 7.58 MB",".PDF","2014-02-07 02:02:52","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/115p_total.pdf","",43183,"","","",""
"information","Map 116A","File is 6.3 MB",".PDF","2014-02-07 02:02:57","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/116a_total.pdf","",43183,"","","",""
"information","Map 116B-C","File is 11.32 MB",".PDF","2014-02-07 02:02:01","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/116bc_total.pdf","",43183,"","","",""
"information","Map 116F-G","File is 7.23 MB",".PDF","2014-02-07 02:02:09","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/116fg_total.pdf","",43183,"","","",""
"information","Map 116H","File is 7.04 MB",".PDF","2014-02-07 02:02:18","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_8d_geoprocess/maps_geoprocess/116h_total.pdf","",43183,"","","",""
